season,week,awayTeam,homeTeam,forecast,wind
http://www.nflweather.com/en/week/2016/week-14/,http://www.nflweather.com/en/week/2016/week-14/,Jets,49ers,53f Partly Cloudy,3m NNW
http://www.nflweather.com/en/week/2016/week-14/,http://www.nflweather.com/en/week/2016/week-14/,Falcons,Rams,64f Mostly Cloudy,2m SW
http://www.nflweather.com/en/week/2016/week-14/,http://www.nflweather.com/en/week/2016/week-14/,Seahawks,Packers,27f Mostly Cloudy,2m SW
http://www.nflweather.com/en/week/2016/week-14/,http://www.nflweather.com/en/week/2016/week-14/,Cowboys,Giants,30f Mostly Cloudy,2m SSW
http://www.nflweather.com/en/week/2016/week-14/,http://www.nflweather.com/en/week/2016/week-14/,Ravens,Patriots,33f Clear,1m SW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Rams,Seahawks,35f Mostly Cloudy,3m NNE
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Dolphins,Jets,34f Mostly Cloudy,3m SW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Packers,Bears,9f Partly Cloudy,7m WNW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Jaguars,Texans,37f Mostly Cloudy,11m N
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Browns,Bills,25f Mostly Cloudy,12m WNW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Eagles,Ravens,58f Light Rain,6m WNW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Titans,Chiefs,2f Clear,2m NW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Lions,Giants,48f Mostly Cloudy,4m SW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Colts,Vikings,DOME,3m SSW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Steelers,Bengals,26f Mostly Cloudy,7m WNW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Saints,Cardinals,DOME,2m N
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,49ers,Falcons,DOME,6m NW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Patriots,Broncos,27f Clear,3m N
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Raiders,Chargers,60f Clear,2m NNW
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Buccaneers,Cowboys,26f Clear,7m N
http://www.nflweather.com/en/week/2016/week-15/,http://www.nflweather.com/en/week/2016/week-15/,Panthers,Redskins,30f Partly Cloudy,3m NNE
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Giants,Eagles,41f Mostly Cloudy,8m NW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Dolphins,Bills,35f Overcast,7m W
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Buccaneers,Saints,DOME,4m SE
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Jets,Patriots,40f Light Rain,4m SW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Titans,Jaguars,65f Mostly Cloudy,2m NNW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Vikings,Packers,35f Mostly Cloudy,4m W
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Chargers,Browns,37f Mostly Cloudy,10m W
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Redskins,Bears,35f Mostly Cloudy,1m WNW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Falcons,Panthers,52f Partly Cloudy,4m SSW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Colts,Raiders,48f Clear,5m NW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Cardinals,Seahawks,39f Mostly Cloudy,2m NNW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,49ers,Rams,55f Clear,7m WNW
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Bengals,Texans,72f Partly Cloudy,8m SE
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Ravens,Steelers,39f Partly Cloudy,4m NNE
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Broncos,Chiefs,60f Heavy Rain,11m S
http://www.nflweather.com/en/week/2016/week-16/,http://www.nflweather.com/en/week/2016/week-16/,Lions,Cowboys,65f Mostly Cloudy,0m NNE
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Browns,Steelers,38f Clear,1m SW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Ravens,Bengals,38f Foggy,1m E
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Texans,Titans,49f Mostly Cloudy,2m NE
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Panthers,Buccaneers,76f Clear,7m SSE
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Jaguars,Colts,DOME,3m SSE
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Patriots,Dolphins,80f Mostly Cloudy,10m ESE
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Bears,Vikings,DOME,2m WNW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Bills,Jets,45f Clear,8m NW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Cowboys,Eagles,48f Partly Cloudy,6m NW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Cardinals,Rams,56f Clear,1m SSW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Raiders,Broncos,48f Partly Cloudy,3m NE
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Chiefs,Chargers,56f Partly Cloudy,4m SW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Seahawks,49ers,52f Partly Cloudy,6m WNW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Saints,Falcons,DOME,2m ENE
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Giants,Redskins,52f Clear,1m WNW
http://www.nflweather.com/en/week/2016/week-17/,http://www.nflweather.com/en/week/2016/week-17/,Packers,Lions,DOME,4m SSE
http://www.nflweather.com/en/week/2016/wildcard-weekend/,http://www.nflweather.com/en/week/2016/wildcard-weekend/,Raiders,Texans,40f Clear,7m N
http://www.nflweather.com/en/week/2016/wildcard-weekend/,http://www.nflweather.com/en/week/2016/wildcard-weekend/,Lions,Seahawks,37f Overcast,2m ESE
http://www.nflweather.com/en/week/2016/wildcard-weekend/,http://www.nflweather.com/en/week/2016/wildcard-weekend/,Dolphins,Steelers,14f Partly Cloudy,8m WNW
http://www.nflweather.com/en/week/2016/wildcard-weekend/,http://www.nflweather.com/en/week/2016/wildcard-weekend/,Giants,Packers,13f Partly Cloudy,5m SW
http://www.nflweather.com/en/week/2016/divisional-playoffs/,http://www.nflweather.com/en/week/2016/divisional-playoffs/,Seahawks,Falcons,DOME,2m WSW
http://www.nflweather.com/en/week/2016/divisional-playoffs/,http://www.nflweather.com/en/week/2016/divisional-playoffs/,Texans,Patriots,28f Partly Cloudy,5m S
http://www.nflweather.com/en/week/2016/divisional-playoffs/,http://www.nflweather.com/en/week/2016/divisional-playoffs/,Packers,Cowboys,54f Partly Cloudy,3m E
http://www.nflweather.com/en/week/2016/divisional-playoffs/,http://www.nflweather.com/en/week/2016/divisional-playoffs/,Steelers,Chiefs,34f Overcast,4m ENE
http://www.nflweather.com/en/week/2016/conf-championships/,http://www.nflweather.com/en/week/2016/conf-championships/,Packers,Falcons,DOME,3m ENE
http://www.nflweather.com/en/week/2016/conf-championships/,http://www.nflweather.com/en/week/2016/conf-championships/,Steelers,Patriots,40f Overcast,6m NNE
http://www.nflweather.com/en/week/2016/superbowl/,http://www.nflweather.com/en/week/2016/superbowl/,Patriots,Falcons,75f Mostly Cloudy,7m SSE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Chiefs,Patriots,62f Clear,1m WSW
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Jets,Bills,61f Partly Cloudy,6m NNE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Eagles,Redskins,69f Clear,3m NNE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Raiders,Titans,73f Clear,4m NE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Jaguars,Texans,80f Clear,4m NE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Cardinals,Lions,DOME,4m E
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Falcons,Bears,66f Clear,5m ESE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Ravens,Bengals,69f Clear,3m ENE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Steelers,Browns,65f Clear,5m ENE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Colts,Rams,85f Clear,4m SW
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Seahawks,Packers,70f Clear,6m SSE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Panthers,49ers,86f Clear,2m NW
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Giants,Cowboys,78f Clear,3m ENE
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Saints,Vikings,DOME,1m W
http://www.nflweather.com/en/week/2017/week-1/,http://www.nflweather.com/en/week/2017/week-1/,Chargers,Broncos,73f Partly Cloudy,3m SSE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Texans,Bengals,67f Mostly Cloudy,0m SE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Browns,Ravens,78f Mostly Cloudy,1m ENE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Bears,Buccaneers,88f Clear,4m NNE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Vikings,Steelers,78f Clear,0m S
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Patriots,Saints,DOME,3m NE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Eagles,Chiefs,65f Overcast,3m NNE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Titans,Jaguars,86f Clear,7m NNE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Cardinals,Colts,DOME,3m SSW
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Bills,Panthers,81f Partly Cloudy,3m NE
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Jets,Raiders,70f Clear,3m WSW
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Dolphins,Chargers,71f Partly Cloudy,3m WSW
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,49ers,Seahawks,63f Drizzle,5m SSW
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Redskins,Rams,71f Mostly Cloudy,4m SW
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Cowboys,Broncos,69f Partly Cloudy,1m NW
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Packers,Falcons,DOME,1m NNW
http://www.nflweather.com/en/week/2017/week-2/,http://www.nflweather.com/en/week/2017/week-2/,Lions,Giants,70f Partly Cloudy,2m ENE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Rams,49ers,65f Clear,5m W
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Ravens,Jaguars,70f Partly Cloudy,7m SSE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Browns,Colts,DOME,2m ESE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Giants,Eagles,87f Clear,2m NE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Dolphins,Jets,87f Clear,1m NE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Broncos,Bills,84f Clear,4m NNE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Saints,Panthers,81f Clear,4m NE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Steelers,Bears,87f Clear,3m SSE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Falcons,Lions,DOME,4m SE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Buccaneers,Vikings,DOME,7m S
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Texans,Patriots,84f Clear,0m NE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Seahawks,Titans,88f Clear,2m S
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Bengals,Packers,88f Clear,7m S
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Chiefs,Chargers,81f Clear,4m SW
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Raiders,Redskins,73f Clear,0m SE
http://www.nflweather.com/en/week/2017/week-3/,http://www.nflweather.com/en/week/2017/week-3/,Cowboys,Cardinals,DOME,2m SW
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Bears,Packers,64f Partly Cloudy,4m SW
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Saints,Dolphins,62f Mostly Cloudy,9m SSW
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Titans,Texans,84f Clear,0m E
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Jaguars,Jets,64f Clear,1m N
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Panthers,Patriots,61f Clear,1m NNW
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Lions,Vikings,DOME,7m SSE
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Bills,Falcons,DOME,7m ENE
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Steelers,Ravens,64f Clear,1m NNE
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Bengals,Browns,64f Clear,2m SE
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Rams,Cowboys,80f Clear,3m SSE
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Eagles,Chargers,74f Partly Cloudy,4m SSW
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Giants,Buccaneers,89f Rain,4m E
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,49ers,Cardinals,DOME,2m SSE
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Raiders,Broncos,70f Possible Drizzle,2m NNW
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Colts,Seahawks,57f Mostly Cloudy,3m NNW
http://www.nflweather.com/en/week/2017/week-4/,http://www.nflweather.com/en/week/2017/week-4/,Redskins,Chiefs,78f Clear,5m SSE
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Patriots,Buccaneers,77f Partly Cloudy,4m ENE
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Jets,Browns,68f Mostly Cloudy,5m W
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Panthers,Lions,DOME,4m SSW
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,49ers,Colts,DOME,6m ESE
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Titans,Dolphins,89f Clear,6m SE
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Bills,Bengals,63f Rain,2m ESE
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Chargers,Giants,74f Humid and Mostly Cloudy,4m SW
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Jaguars,Steelers,71f Mostly Cloudy,4m WSW
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Cardinals,Eagles,77f Light Rain,3m SW
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Seahawks,Rams,75f Clear,4m S
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Ravens,Raiders,75f Clear,3m NNW
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Packers,Cowboys,88f Clear,2m SSW
http://www.nflweather.com/en/week/2017/week-5/,http://www.nflweather.com/en/week/2017/week-5/,Chiefs,Texans,83f Clear,2m S
